"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SAU","MEATCONSUMP","POULTRY","THND_TONNE","A","2028",1525.06,
"SAU","MEATCONSUMP","POULTRY","THND_TONNE","A","2029",1543.834,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","1990",231.5,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","1991",231.5,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","1992",230,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","1993",230,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","1994",229.986,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","1995",234.927,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","1996",266.927,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","1997",269.985,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","1998",273.955,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","1999",290.014,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2000",294.033,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2001",303.504,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2002",352.497,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2003",338.295,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2004",336.024,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2005",350.262,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2006",373.978,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2007",363.021,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2008",380.049,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2009",354.749,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2010",419.113,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2011",409.776,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2012",337.636,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2013",340.616,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2014",380.806,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2015",390.969,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2016",388.314,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2017",391.532,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2018",390,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2019",392.867,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2020",400.4,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2021",409.451,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2022",418.055,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2023",426.562,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2024",435.011,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2025",443.673,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2026",452.08,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2027",460.507,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2028",468.933,
"ETH","MEATCONSUMP","BEEF","THND_TONNE","A","2029",477.422,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",0,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",0,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",1484.034,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",1455.22,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",1767.4,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",1829.7,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",1943.316,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",2082.973,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",1896.369,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",1888.57,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",1464.899,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",2153.506,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",2337.123,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",2319.246,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",2355.54,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",2776.843,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",2951.226,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",3265.123,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",3479.081,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",3551.915,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",3561.354,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",3709.108,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",4225.121,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",4369.633,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",4563.635,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",4776.608,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",4759.522,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",5034.422,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",5039.197,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",5076.07,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",5110.342,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",5122.296,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",5144.241,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",5161.844,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",5181.776,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",5200.072,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",5217.933,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2027",5236.615,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2028",5253.691,
"RUS","MEATCONSUMP","POULTRY","THND_TONNE","A","2029",5270.919,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","1990",336.01,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","1991",400.503,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","1992",432.791,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","1993",457.627,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","1994",487.9,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","1995",486.05,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","1996",509.64,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","1997",530.495,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","1998",463.712,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","1999",450.025,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2000",685.529,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2001",687.819,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2002",770.875,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2003",852.624,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2004",863.707,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2005",896.29,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2006",975.404,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2007",990.664,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2008",879.579,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2009",855.298,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2010",879.673,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2011",859.597,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2012",923.645,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2013",941.23,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2014",923.449,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2015",913.002,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2016",895.96,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2017",882.611,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2018",878.045,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2019",876.4,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2020",878.56,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2021",888.25,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2022",894.679,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2023",899.256,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2024",904.14,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2025",906.962,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2026",909.655,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2027",910.317,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2028",911.889,
"THA","MEATCONSUMP","PIG","THND_TONNE","A","2029",913.671,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",20.084,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",20.539,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",23.117,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",23.088,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",26.172,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",29.658,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",32.619,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",33.488,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",31.429,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",36.754,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",43.607,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",43.348,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",46.808,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",49.872,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",54.99,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",58.198,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",63.642,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",71.199,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",84.858,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",82.335,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",84.673,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",85.131,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",93.743,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",106.461,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",104.728,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",93.963,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",100.532,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",103.26,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",105.021,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",108.441,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",109.887,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",111.346,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",112.805,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",114.214,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",115.667,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",117.092,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",118.503,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2027",119.895,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2028",121.295,
"NOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2029",122.69,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",1.325,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",1.414,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",1.691,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",1.31,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",1.2,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",1.1,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",0.818,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",0.852,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",0.93,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",0.925,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",1.027,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",1.391,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",1.318,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",1.414,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",1.93,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",2.069,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",1.992,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",2.492,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",2.38,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",2.232,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",2.292,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",2.693,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",2.982,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",3.3,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",3.304,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",3.376,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",3.705,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",3.385,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",3.681,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",3.285,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",3.374,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",3.462,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",3.555,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",3.642,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",3.729,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",3.809,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",3.889,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2027",3.962,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2028",4.038,
"THA","MEATCONSUMP","SHEEP","THND_TONNE","A","2029",4.114,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","1990",76.702,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","1991",79.135,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","1992",80.588,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","1993",82.507,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","1994",89.42,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","1995",87.986,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","1996",90.26,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","1997",90.068,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","1998",92.667,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","1999",89.752,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2000",92.781,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2001",89.796,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2002",90.462,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2003",93.068,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2004",94.764,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2005",96.445,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2006",92.356,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2007",94.884,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2008",98.078,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2009",93.87,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2010",90.707,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2011",94,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2012",97.806,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2013",99.944,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2014",92.735,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2015",104.388,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2016",105.477,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2017",103.732,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2018",98.218,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2019",97.34,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2020",99.179,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2021",100.924,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2022",102.774,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2023",103.076,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2024",103.49,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2025",103.816,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2026",104.189,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2027",104.521,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2028",104.886,
"NOR","MEATCONSUMP","BEEF","THND_TONNE","A","2029",105.213,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","1990",1.05,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","1991",1.1,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","1992",1.15,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","1993",1.15,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","1994",1.155,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","1995",1.212,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","1996",1.267,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","1997",1.322,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","1998",1.397,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","1999",1.455,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2000",1.466,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2001",1.553,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2002",1.495,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2003",1.663,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2004",1.65,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2005",1.703,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2006",1.767,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2007",1.73,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2008",1.729,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2009",1.685,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2010",1.818,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2011",1.894,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2012",1.927,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2013",2.012,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2014",2.534,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2015",2.073,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2016",2.082,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2017",2.048,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2018",2.048,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2019",2.048,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2020",2.065,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2021",2.092,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2022",2.11,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2023",2.131,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2024",2.153,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2025",2.175,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2026",2.197,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2027",2.219,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2028",2.241,
"ETH","MEATCONSUMP","PIG","THND_TONNE","A","2029",2.264,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","1990",710,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","1991",724,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","1992",593.206,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","1993",651.306,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","1994",614.695,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","1995",515.703,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","1996",439.578,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","1997",364.197,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","1998",344.038,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","1999",340.692,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2000",314.203,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2001",299.272,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2002",307.269,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2003",327.029,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2004",346.012,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2005",372.991,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2006",405.625,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2007",436.184,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2008",446.587,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2009",431.587,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2010",433.083,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2011",443.084,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2012",436.799,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2013",450.397,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2014",459.14,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2015",468.137,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2016",472.887,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2017",498.161,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2018",520.005,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2019",523.2,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2020",531.866,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2021",539.772,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2022",548.565,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2023",559.179,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2024",566.935,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2025",574.462,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2026",581.472,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2027",588.371,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2028",595.196,
"KAZ","MEATCONSUMP","BEEF","THND_TONNE","A","2029",601.94,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","1990",0,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","1991",315.039,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","1992",355.016,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","1993",335.233,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","1994",361.695,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","1995",419.442,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","1996",438.783,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","1997",500.749,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","1998",453.449,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","1999",542.985,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2000",571.881,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2001",499,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2002",571.263,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2003",553.643,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2004",448.207,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2005",415.754,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2006",463.704,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2007",493.536,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2008",505.262,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2009",523.328,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2010",564.912,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2011",627.21,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2012",639.583,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2013",671.544,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2014",713.675,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2015",726.628,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2016",729.746,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2017",762.168,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2018",791.703,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2019",865.1,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2020",867.928,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2021",872.762,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2022",877.592,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2023",882.426,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2024",887.253,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2025",892.083,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2026",896.915,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2027",899.747,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2028",903.579,
"KOR","MEATCONSUMP","BEEF","THND_TONNE","A","2029",907.409,
"NOR","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",23.308,
"NOR","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",24.464,
"NOR","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",25.014,
"NOR","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",25.447,
